id_orcamento,id_centro,id_conta,mes,valor_orcado
ORC000538,CC06,410001,2026-09-01,1296200.0
ORC000539,CC06,410001,2026-10-01,1350200.0
ORC000540,CC06,410001,2026-11-01,1309100.0
ORC000541,CC07,410001,2023-12-01,734300.0
ORC000542,CC07,410001,2024-01-01,713700.0
ORC000543,CC07,410001,2024-02-01,728000.0
ORC000544,CC07,410001,2024-03-01,727300.0
ORC000545,CC07,410001,2024-04-01,734600.0
ORC000546,CC07,410001,2024-05-01,732000.0
ORC000547,CC07,410001,2024-06-01,740500.0
ORC000548,CC07,410001,2024-07-01,755400.0
ORC000549,CC07,410001,2024-08-01,725500.0
ORC000550,CC07,410001,2024-09-01,764900.0
ORC000551,CC07,410001,2024-10-01,746100.0
ORC000552,CC07,410001,2024-11-01,751500.0
ORC000553,CC07,410001,2024-12-01,742700.0
ORC000554,CC07,410001,2025-01-01,771300.0
ORC000555,CC07,410001,2025-02-01,740400.0
ORC000556,CC07,410001,2025-03-01,763100.0
ORC000557,CC07,410001,2025-04-01,773800.0
ORC000558,CC07,410001,2025-05-01,760200.0
ORC000559,CC07,410001,2025-06-01,754000.0
ORC000560,CC07,410001,2025-07-01,758700.0
ORC000561,CC07,410001,2025-08-01,760100.0
ORC000562,CC07,410001,2025-09-01,773100.0
ORC000563,CC07,410001,2025-10-01,756300.0
ORC000564,CC07,410001,2025-11-01,769000.0
ORC000565,CC07,410001,2025-12-01,761200.0
ORC000566,CC07,410001,2026-01-01,773200.0
ORC000567,CC07,410001,2026-02-01,787700.0
ORC000568,CC07,410001,2026-03-01,777000.0
ORC000569,CC07,410001,2026-04-01,765600.0
ORC000570,CC07,410001,2026-05-01,796700.0
ORC000571,CC07,410001,2026-06-01,786500.0
ORC000572,CC07,410001,2026-07-01,789200.0
ORC000573,CC07,410001,2026-08-01,789800.0
ORC000574,CC07,410001,2026-09-01,802600.0
ORC000575,CC07,410001,2026-10-01,803200.0
ORC000576,CC07,410001,2026-11-01,806600.0
ORC000577,CC08,410001,2023-12-01,599500.0
ORC000578,CC08,410001,2024-01-01,601700.0
ORC000579,CC08,410001,2024-02-01,593300.0
ORC000580,CC08,410001,2024-03-01,588200.0
ORC000581,CC08,410001,2024-04-01,608500.0
ORC000582,CC08,410001,2024-05-01,610800.0
ORC000583,CC08,410001,2024-06-01,631400.0
ORC000584,CC08,410001,2024-07-01,620500.0
ORC000585,CC08,410001,2024-08-01,601600.0
ORC000586,CC08,410001,2024-09-01,612400.0
ORC000587,CC08,410001,2024-10-01,626400.0
ORC000588,CC08,410001,2024-11-01,624200.0
ORC000589,CC08,410001,2024-12-01,632300.0
ORC000590,CC08,410001,2025-01-01,639200.0
ORC000591,CC08,410001,2025-02-01,626200.0
ORC000592,CC08,410001,2025-03-01,618200.0
ORC000593,CC08,410001,2025-04-01,626300.0
ORC000594,CC08,410001,2025-05-01,628500.0
ORC000595,CC08,410001,2025-06-01,628600.0
ORC000596,CC08,410001,2025-07-01,614500.0
ORC000597,CC08,410001,2025-08-01,628000.0
ORC000598,CC08,410001,2025-09-01,646300.0
ORC000599,CC08,410001,2025-10-01,641300.0
ORC000600,CC08,410001,2025-11-01,647100.0
ORC000601,CC08,410001,2025-12-01,645600.0
ORC000602,CC08,410001,2026-01-01,654000.0
ORC000603,CC08,410001,2026-02-01,632300.0
ORC000604,CC08,410001,2026-03-01,651200.0
ORC000605,CC08,410001,2026-04-01,663700.0
ORC000606,CC08,410001,2026-05-01,645400.0
ORC000607,CC08,410001,2026-06-01,665500.0
ORC000608,CC08,410001,2026-07-01,647900.0
ORC000609,CC08,410001,2026-08-01,662500.0
ORC000610,CC08,410001,2026-09-01,665400.0
ORC000611,CC08,410001,2026-10-01,656400.0
ORC000612,CC08,410001,2026-11-01,669300.0
ORC000613,CC09,410001,2023-12-01,959200.0
ORC000614,CC09,410001,2024-01-01,950400.0
ORC000615,CC09,410001,2024-02-01,961000.0
ORC000616,CC09,410001,2024-03-01,971500.0
ORC000617,CC09,410001,2024-04-01,990400.0
ORC000618,CC09,410001,2024-05-01,961400.0
ORC000619,CC09,410001,2024-06-01,959300.0
ORC000620,CC09,410001,2024-07-01,988500.0
ORC000621,CC09,410001,2024-08-01,957700.0
ORC000622,CC09,410001,2024-09-01,978700.0
ORC000623,CC09,410001,2024-10-01,980800.0
ORC000624,CC09,410001,2024-11-01,998600.0
ORC000625,CC09,410001,2024-12-01,1006200.0
ORC000626,CC09,410001,2025-01-01,994200.0
ORC000627,CC09,410001,2025-02-01,1006400.0
ORC000628,CC09,410001,2025-03-01,989100.0
ORC000629,CC09,410001,2025-04-01,998300.0
ORC000630,CC09,410001,2025-05-01,1001500.0
ORC000631,CC09,410001,2025-06-01,1001600.0
ORC000632,CC09,410001,2025-07-01,994300.0
ORC000633,CC09,410001,2025-08-01,1015900.0
ORC000634,CC09,410001,2025-09-01,1041500.0
ORC000635,CC09,410001,2025-10-01,1020100.0
ORC000636,CC09,410001,2025-11-01,1009900.0
ORC000637,CC09,410001,2025-12-01,1041300.0
ORC000638,CC09,410001,2026-01-01,1027200.0
ORC000639,CC09,410001,2026-02-01,1013800.0
ORC000640,CC09,410001,2026-03-01,1035900.0
ORC000641,CC09,410001,2026-04-01,1013500.0
ORC000642,CC09,410001,2026-05-01,1041500.0
ORC000643,CC09,410001,2026-06-01,1057700.0
ORC000644,CC09,410001,2026-07-01,1025500.0
ORC000645,CC09,410001,2026-08-01,1042200.0
ORC000646,CC09,410001,2026-09-01,1033600.0
ORC000647,CC09,410001,2026-10-01,1061200.0
ORC000648,CC09,410001,2026-11-01,1041900.0
ORC000649,CC10,410001,2023-12-01,822100.0
ORC000650,CC10,410001,2024-01-01,831900.0
ORC000651,CC10,410001,2024-02-01,839900.0
ORC000652,CC10,410001,2024-03-01,854500.0
ORC000653,CC10,410001,2024-04-01,841000.0
ORC000654,CC10,410001,2024-05-01,856000.0
ORC000655,CC10,410001,2024-06-01,858500.0
ORC000656,CC10,410001,2024-07-01,861000.0
ORC000657,CC10,410001,2024-08-01,863000.0
ORC000658,CC10,410001,2024-09-01,851500.0
ORC000659,CC10,410001,2024-10-01,874100.0
ORC000660,CC10,410001,2024-11-01,881000.0
ORC000661,CC10,410001,2024-12-01,873900.0
ORC000662,CC10,410001,2025-01-01,880500.0
ORC000663,CC10,410001,2025-02-01,859300.0
ORC000664,CC10,410001,2025-03-01,879700.0
ORC000665,CC10,410001,2025-04-01,876500.0
ORC000666,CC10,410001,2025-05-01,868300.0
ORC000667,CC10,410001,2025-06-01,877700.0
ORC000668,CC10,410001,2025-07-01,864300.0
ORC000669,CC10,410001,2025-08-01,870000.0
ORC000670,CC10,410001,2025-09-01,909400.0
ORC000671,CC10,410001,2025-10-01,894600.0
ORC000672,CC10,410001,2025-11-01,865300.0
ORC000673,CC10,410001,2025-12-01,912500.0
ORC000674,CC10,410001,2026-01-01,912000.0
ORC000675,CC10,410001,2026-02-01,890500.0
ORC000676,CC10,410001,2026-03-01,904800.0
ORC000677,CC10,410001,2026-04-01,928700.0
ORC000678,CC10,410001,2026-05-01,911100.0
ORC000679,CC10,410001,2026-06-01,914700.0
ORC000680,CC10,410001,2026-07-01,951500.0
ORC000681,CC10,410001,2026-08-01,933400.0
ORC000682,CC10,410001,2026-09-01,939200.0
ORC000683,CC10,410001,2026-10-01,939400.0
ORC000684,CC10,410001,2026-11-01,929600.0
ORC000685,CC01,410002,2023-12-01,828900.0
ORC000686,CC01,410002,2024-01-01,846600.0
ORC000687,CC01,410002,2024-02-01,835800.0
ORC000688,CC01,410002,2024-03-01,859900.0
ORC000689,CC01,410002,2024-04-01,879100.0
ORC000690,CC01,410002,2024-05-01,862500.0
ORC000691,CC01,410002,2024-06-01,857000.0
ORC000692,CC01,410002,2024-07-01,852200.0
ORC000693,CC01,410002,2024-08-01,858000.0
ORC000694,CC01,410002,2024-09-01,859100.0
ORC000695,CC01,410002,2024-10-01,870800.0
ORC000696,CC01,410002,2024-11-01,867200.0
ORC000697,CC01,410002,2024-12-01,850700.0
ORC000698,CC01,410002,2025-01-01,867100.0
ORC000699,CC01,410002,2025-02-01,873300.0
ORC000700,CC01,410002,2025-03-01,891700.0
ORC000701,CC01,410002,2025-04-01,885200.0
ORC000702,CC01,410002,2025-05-01,906000.0
ORC000703,CC01,410002,2025-06-01,884500.0
ORC000704,CC01,410002,2025-07-01,879300.0
ORC000705,CC01,410002,2025-08-01,900600.0
ORC000706,CC01,410002,2025-09-01,887100.0
ORC000707,CC01,410002,2025-10-01,880000.0
ORC000708,CC01,410002,2025-11-01,931300.0
ORC000709,CC01,410002,2025-12-01,917700.0
ORC000710,CC01,410002,2026-01-01,864800.0
ORC000711,CC01,410002,2026-02-01,895300.0
ORC000712,CC01,410002,2026-03-01,891700.0
ORC000713,CC01,410002,2026-04-01,923900.0
ORC000714,CC01,410002,2026-05-01,940300.0
ORC000715,CC01,410002,2026-06-01,906400.0
ORC000716,CC01,410002,2026-07-01,940300.0
ORC000717,CC01,410002,2026-08-01,908000.0
ORC000718,CC01,410002,2026-09-01,910000.0
ORC000719,CC01,410002,2026-10-01,928900.0
ORC000720,CC01,410002,2026-11-01,920300.0
ORC000721,CC02,410002,2023-12-01,733000.0
ORC000722,CC02,410002,2024-01-01,724800.0
ORC000723,CC02,410002,2024-02-01,726500.0
ORC000724,CC02,410002,2024-03-01,721300.0
ORC000725,CC02,410002,2024-04-01,730200.0
ORC000726,CC02,410002,2024-05-01,732900.0
ORC000727,CC02,410002,2024-06-01,732200.0
ORC000728,CC02,410002,2024-07-01,736300.0
ORC000729,CC02,410002,2024-08-01,749600.0
ORC000730,CC02,410002,2024-09-01,753500.0
ORC000731,CC02,410002,2024-10-01,741500.0
ORC000732,CC02,410002,2024-11-01,747900.0
ORC000733,CC02,410002,2024-12-01,750700.0
ORC000734,CC02,410002,2025-01-01,745700.0
ORC000735,CC02,410002,2025-02-01,734900.0
ORC000736,CC02,410002,2025-03-01,752100.0
ORC000737,CC02,410002,2025-04-01,732200.0
ORC000738,CC02,410002,2025-05-01,744300.0
ORC000739,CC02,410002,2025-06-01,772200.0
ORC000740,CC02,410002,2025-07-01,768000.0
ORC000741,CC02,410002,2025-08-01,778200.0
ORC000742,CC02,410002,2025-09-01,773100.0
ORC000743,CC02,410002,2025-10-01,767000.0
ORC000744,CC02,410002,2025-11-01,766100.0
ORC000745,CC02,410002,2025-12-01,763900.0
ORC000746,CC02,410002,2026-01-01,772000.0
ORC000747,CC02,410002,2026-02-01,801100.0
ORC000748,CC02,410002,2026-03-01,755700.0
ORC000749,CC02,410002,2026-04-01,777900.0
ORC000750,CC02,410002,2026-05-01,789700.0
ORC000751,CC02,410002,2026-06-01,780400.0
ORC000752,CC02,410002,2026-07-01,781500.0
ORC000753,CC02,410002,2026-08-01,798100.0
ORC000754,CC02,410002,2026-09-01,777700.0
ORC000755,CC02,410002,2026-10-01,803500.0
ORC000756,CC02,410002,2026-11-01,797600.0
ORC000757,CC03,410002,2023-12-01,587800.0
ORC000758,CC03,410002,2024-01-01,605100.0
ORC000759,CC03,410002,2024-02-01,605100.0
ORC000760,CC03,410002,2024-03-01,596700.0
ORC000761,CC03,410002,2024-04-01,596400.0
ORC000762,CC03,410002,2024-05-01,617400.0
ORC000763,CC03,410002,2024-06-01,611900.0
ORC000764,CC03,410002,2024-07-01,603600.0
ORC000765,CC03,410002,2024-08-01,610400.0
ORC000766,CC03,410002,2024-09-01,627800.0
ORC000767,CC03,410002,2024-10-01,609100.0
ORC000768,CC03,410002,2024-11-01,613400.0
ORC000769,CC03,410002,2024-12-01,621300.0
ORC000770,CC03,410002,2025-01-01,631500.0
ORC000771,CC03,410002,2025-02-01,635100.0
ORC000772,CC03,410002,2025-03-01,640800.0
ORC000773,CC03,410002,2025-04-01,610200.0
ORC000774,CC03,410002,2025-05-01,627500.0
ORC000775,CC03,410002,2025-06-01,625600.0
ORC000776,CC03,410002,2025-07-01,631400.0
ORC000777,CC03,410002,2025-08-01,648000.0
ORC000778,CC03,410002,2025-09-01,653500.0
ORC000779,CC03,410002,2025-10-01,635600.0
ORC000780,CC03,410002,2025-11-01,631700.0
ORC000781,CC03,410002,2025-12-01,639800.0
ORC000782,CC03,410002,2026-01-01,648300.0
ORC000783,CC03,410002,2026-02-01,649200.0
ORC000784,CC03,410002,2026-03-01,641700.0
ORC000785,CC03,410002,2026-04-01,656600.0
ORC000786,CC03,410002,2026-05-01,651300.0
ORC000787,CC03,410002,2026-06-01,642300.0
ORC000788,CC03,410002,2026-07-01,694700.0
ORC000789,CC03,410002,2026-08-01,658000.0
ORC000790,CC03,410002,2026-09-01,650400.0
ORC000791,CC03,410002,2026-10-01,666600.0
ORC000792,CC03,410002,2026-11-01,647800.0
ORC000793,CC04,410002,2023-12-01,683700.0
ORC000794,CC04,410002,2024-01-01,655200.0
ORC000795,CC04,410002,2024-02-01,660100.0
ORC000796,CC04,410002,2024-03-01,678500.0
ORC000797,CC04,410002,2024-04-01,663900.0
ORC000798,CC04,410002,2024-05-01,680400.0
ORC000799,CC04,410002,2024-06-01,674900.0
ORC000800,CC04,410002,2024-07-01,678100.0
ORC000801,CC04,410002,2024-08-01,680600.0
ORC000802,CC04,410002,2024-09-01,675700.0
ORC000803,CC04,410002,2024-10-01,700200.0
ORC000804,CC04,410002,2024-11-01,686500.0
ORC000805,CC04,410002,2024-12-01,675600.0
ORC000806,CC04,410002,2025-01-01,692400.0
ORC000807,CC04,410002,2025-02-01,676300.0
ORC000808,CC04,410002,2025-03-01,702400.0
ORC000809,CC04,410002,2025-04-01,701000.0
ORC000810,CC04,410002,2025-05-01,691900.0
ORC000811,CC04,410002,2025-06-01,704000.0
ORC000812,CC04,410002,2025-07-01,699800.0
ORC000813,CC04,410002,2025-08-01,715200.0
ORC000814,CC04,410002,2025-09-01,689300.0
ORC000815,CC04,410002,2025-10-01,706100.0
ORC000816,CC04,410002,2025-11-01,699100.0
ORC000817,CC04,410002,2025-12-01,703100.0
ORC000818,CC04,410002,2026-01-01,723100.0
ORC000819,CC04,410002,2026-02-01,718900.0
ORC000820,CC04,410002,2026-03-01,714400.0
ORC000821,CC04,410002,2026-04-01,728500.0
ORC000822,CC04,410002,2026-05-01,712600.0
ORC000823,CC04,410002,2026-06-01,714700.0
ORC000824,CC04,410002,2026-07-01,718400.0
ORC000825,CC04,410002,2026-08-01,722900.0
ORC000826,CC04,410002,2026-09-01,711100.0
ORC000827,CC04,410002,2026-10-01,749900.0
ORC000828,CC04,410002,2026-11-01,710000.0
ORC000829,CC05,410002,2023-12-01,545300.0
ORC000830,CC05,410002,2024-01-01,535000.0
ORC000831,CC05,410002,2024-02-01,537000.0
ORC000832,CC05,410002,2024-03-01,544900.0
ORC000833,CC05,410002,2024-04-01,544500.0
ORC000834,CC05,410002,2024-05-01,543500.0
ORC000835,CC05,410002,2024-06-01,553000.0
ORC000836,CC05,410002,2024-07-01,546400.0
ORC000837,CC05,410002,2024-08-01,547700.0
ORC000838,CC05,410002,2024-09-01,544800.0
ORC000839,CC05,410002,2024-10-01,549300.0
ORC000840,CC05,410002,2024-11-01,578100.0
ORC000841,CC05,410002,2024-12-01,537900.0
ORC000842,CC05,410002,2025-01-01,563200.0
ORC000843,CC05,410002,2025-02-01,572500.0
ORC000844,CC05,410002,2025-03-01,573900.0
ORC000845,CC05,410002,2025-04-01,556100.0
ORC000846,CC05,410002,2025-05-01,573400.0
ORC000847,CC05,410002,2025-06-01,580100.0
ORC000848,CC05,410002,2025-07-01,572300.0
ORC000849,CC05,410002,2025-08-01,564300.0
ORC000850,CC05,410002,2025-09-01,578800.0
ORC000851,CC05,410002,2025-10-01,586000.0
ORC000852,CC05,410002,2025-11-01,579200.0
ORC000853,CC05,410002,2025-12-01,593400.0
ORC000854,CC05,410002,2026-01-01,599400.0
ORC000855,CC05,410002,2026-02-01,571500.0
ORC000856,CC05,410002,2026-03-01,574500.0
ORC000857,CC05,410002,2026-04-01,587400.0
ORC000858,CC05,410002,2026-05-01,578600.0
ORC000859,CC05,410002,2026-06-01,595400.0
ORC000860,CC05,410002,2026-07-01,593900.0
ORC000861,CC05,410002,2026-08-01,589300.0
ORC000862,CC05,410002,2026-09-01,604900.0
ORC000863,CC05,410002,2026-10-01,586100.0
ORC000864,CC05,410002,2026-11-01,603000.0
ORC000865,CC06,410002,2023-12-01,592000.0
ORC000866,CC06,410002,2024-01-01,597700.0
ORC000867,CC06,410002,2024-02-01,618400.0
ORC000868,CC06,410002,2024-03-01,602900.0
ORC000869,CC06,410002,2024-04-01,612500.0
ORC000870,CC06,410002,2024-05-01,607100.0
ORC000871,CC06,410002,2024-06-01,614400.0
ORC000872,CC06,410002,2024-07-01,600900.0
ORC000873,CC06,410002,2024-08-01,600300.0
ORC000874,CC06,410002,2024-09-01,614200.0
ORC000875,CC06,410002,2024-10-01,628600.0
ORC000876,CC06,410002,2024-11-01,636000.0
ORC000877,CC06,410002,2024-12-01,624000.0
ORC000878,CC06,410002,2025-01-01,621600.0
ORC000879,CC06,410002,2025-02-01,632000.0
ORC000880,CC06,410002,2025-03-01,614400.0
ORC000881,CC06,410002,2025-04-01,638000.0
ORC000882,CC06,410002,2025-05-01,653900.0
ORC000883,CC06,410002,2025-06-01,634700.0
ORC000884,CC06,410002,2025-07-01,633000.0
ORC000885,CC06,410002,2025-08-01,633500.0
ORC000886,CC06,410002,2025-09-01,642300.0
ORC000887,CC06,410002,2025-10-01,651800.0
ORC000888,CC06,410002,2025-11-01,647700.0
ORC000889,CC06,410002,2025-12-01,647000.0
ORC000890,CC06,410002,2026-01-01,640500.0
ORC000891,CC06,410002,2026-02-01,646300.0
ORC000892,CC06,410002,2026-03-01,658100.0
ORC000893,CC06,410002,2026-04-01,642200.0
ORC000894,CC06,410002,2026-05-01,651900.0
ORC000895,CC06,410002,2026-06-01,651700.0
ORC000896,CC06,410002,2026-07-01,645700.0
ORC000897,CC06,410002,2026-08-01,663000.0
ORC000898,CC06,410002,2026-09-01,669300.0
ORC000899,CC06,410002,2026-10-01,657700.0
ORC000900,CC06,410002,2026-11-01,663800.0
ORC000901,CC07,410002,2023-12-01,364500.0
ORC000902,CC07,410002,2024-01-01,360200.0
ORC000903,CC07,410002,2024-02-01,360800.0
ORC000904,CC07,410002,2024-03-01,355900.0
ORC000905,CC07,410002,2024-04-01,365600.0
ORC000906,CC07,410002,2024-05-01,371400.0
ORC000907,CC07,410002,2024-06-01,355300.0
ORC000908,CC07,410002,2024-07-01,373300.0
ORC000909,CC07,410002,2024-08-01,370300.0
ORC000910,CC07,410002,2024-09-01,367800.0
ORC000911,CC07,410002,2024-10-01,367500.0
ORC000912,CC07,410002,2024-11-01,371800.0
ORC000913,CC07,410002,2024-12-01,375200.0
ORC000914,CC07,410002,2025-01-01,382200.0
ORC000915,CC07,410002,2025-02-01,380500.0
ORC000916,CC07,410002,2025-03-01,372900.0
ORC000917,CC07,410002,2025-04-01,374300.0
ORC000918,CC07,410002,2025-05-01,377600.0
ORC000919,CC07,410002,2025-06-01,372200.0
ORC000920,CC07,410002,2025-07-01,389000.0
ORC000921,CC07,410002,2025-08-01,389500.0
ORC000922,CC07,410002,2025-09-01,388700.0
ORC000923,CC07,410002,2025-10-01,395400.0
ORC000924,CC07,410002,2025-11-01,381900.0
ORC000925,CC07,410002,2025-12-01,391800.0
ORC000926,CC07,410002,2026-01-01,380300.0
ORC000927,CC07,410002,2026-02-01,395600.0
ORC000928,CC07,410002,2026-03-01,381200.0
ORC000929,CC07,410002,2026-04-01,403500.0
ORC000930,CC07,410002,2026-05-01,398200.0
ORC000931,CC07,410002,2026-06-01,399800.0
ORC000932,CC07,410002,2026-07-01,406900.0
ORC000933,CC07,410002,2026-08-01,402200.0
ORC000934,CC07,410002,2026-09-01,397300.0
ORC000935,CC07,410002,2026-10-01,384600.0
ORC000936,CC07,410002,2026-11-01,400200.0
ORC000937,CC08,410002,2023-12-01,310000.0
ORC000938,CC08,410002,2024-01-01,301300.0
ORC000939,CC08,410002,2024-02-01,299800.0
ORC000940,CC08,410002,2024-03-01,306400.0
ORC000941,CC08,410002,2024-04-01,309300.0
ORC000942,CC08,410002,2024-05-01,293700.0
ORC000943,CC08,410002,2024-06-01,308500.0
ORC000944,CC08,410002,2024-07-01,307100.0
ORC000945,CC08,410002,2024-08-01,309900.0
ORC000946,CC08,410002,2024-09-01,308100.0
ORC000947,CC08,410002,2024-10-01,308400.0
ORC000948,CC08,410002,2024-11-01,302900.0
ORC000949,CC08,410002,2024-12-01,315100.0
ORC000950,CC08,410002,2025-01-01,318900.0
ORC000951,CC08,410002,2025-02-01,310900.0
ORC000952,CC08,410002,2025-03-01,312300.0
ORC000953,CC08,410002,2025-04-01,317400.0
ORC000954,CC08,410002,2025-05-01,315700.0
ORC000955,CC08,410002,2025-06-01,317300.0
ORC000956,CC08,410002,2025-07-01,321400.0
ORC000957,CC08,410002,2025-08-01,318400.0
ORC000958,CC08,410002,2025-09-01,315300.0
ORC000959,CC08,410002,2025-10-01,322700.0
ORC000960,CC08,410002,2025-11-01,319700.0
ORC000961,CC08,410002,2025-12-01,312100.0
ORC000962,CC08,410002,2026-01-01,322100.0
ORC000963,CC08,410002,2026-02-01,332300.0
ORC000964,CC08,410002,2026-03-01,323400.0
ORC000965,CC08,410002,2026-04-01,326800.0
ORC000966,CC08,410002,2026-05-01,331900.0
ORC000967,CC08,410002,2026-06-01,324200.0
ORC000968,CC08,410002,2026-07-01,326000.0
ORC000969,CC08,410002,2026-08-01,324900.0
ORC000970,CC08,410002,2026-09-01,329500.0
ORC000971,CC08,410002,2026-10-01,325000.0
ORC000972,CC08,410002,2026-11-01,331400.0
ORC000973,CC09,410002,2023-12-01,481100.0
ORC000974,CC09,410002,2024-01-01,481900.0
ORC000975,CC09,410002,2024-02-01,489700.0
ORC000976,CC09,410002,2024-03-01,483500.0
ORC000977,CC09,410002,2024-04-01,483400.0
ORC000978,CC09,410002,2024-05-01,479000.0
ORC000979,CC09,410002,2024-06-01,485000.0
ORC000980,CC09,410002,2024-07-01,486000.0
ORC000981,CC09,410002,2024-08-01,495400.0
ORC000982,CC09,410002,2024-09-01,490300.0
ORC000983,CC09,410002,2024-10-01,481100.0
ORC000984,CC09,410002,2024-11-01,487500.0
ORC000985,CC09,410002,2024-12-01,495100.0
ORC000986,CC09,410002,2025-01-01,485900.0
ORC000987,CC09,410002,2025-02-01,499300.0
ORC000988,CC09,410002,2025-03-01,507100.0
ORC000989,CC09,410002,2025-04-01,501500.0
ORC000990,CC09,410002,2025-05-01,503500.0
ORC000991,CC09,410002,2025-06-01,524300.0
ORC000992,CC09,410002,2025-07-01,524200.0
ORC000993,CC09,410002,2025-08-01,517300.0
ORC000994,CC09,410002,2025-09-01,512700.0
ORC000995,CC09,410002,2025-10-01,523700.0
ORC000996,CC09,410002,2025-11-01,493000.0
ORC000997,CC09,410002,2025-12-01,504200.0
ORC000998,CC09,410002,2026-01-01,523600.0
ORC000999,CC09,410002,2026-02-01,514200.0
ORC001000,CC09,410002,2026-03-01,509400.0
ORC001001,CC09,410002,2026-04-01,519200.0
ORC001002,CC09,410002,2026-05-01,514200.0
ORC001003,CC09,410002,2026-06-01,524400.0
ORC001004,CC09,410002,2026-07-01,521200.0
ORC001005,CC09,410002,2026-08-01,530000.0
ORC001006,CC09,410002,2026-09-01,529900.0
ORC001007,CC09,410002,2026-10-01,527900.0
ORC001008,CC09,410002,2026-11-01,544500.0
ORC001009,CC10,410002,2023-12-01,412500.0
ORC001010,CC10,410002,2024-01-01,423400.0
ORC001011,CC10,410002,2024-02-01,419600.0
ORC001012,CC10,410002,2024-03-01,433200.0
ORC001013,CC10,410002,2024-04-01,433900.0
ORC001014,CC10,410002,2024-05-01,416800.0
ORC001015,CC10,410002,2024-06-01,428500.0
ORC001016,CC10,410002,2024-07-01,429700.0
ORC001017,CC10,410002,2024-08-01,438700.0
ORC001018,CC10,410002,2024-09-01,430900.0
ORC001019,CC10,410002,2024-10-01,432400.0
ORC001020,CC10,410002,2024-11-01,434500.0
ORC001021,CC10,410002,2024-12-01,436800.0
ORC001022,CC10,410002,2025-01-01,431300.0
ORC001023,CC10,410002,2025-02-01,442300.0
ORC001024,CC10,410002,2025-03-01,435600.0
ORC001025,CC10,410002,2025-04-01,437900.0
ORC001026,CC10,410002,2025-05-01,440800.0
ORC001027,CC10,410002,2025-06-01,440800.0
ORC001028,CC10,410002,2025-07-01,443900.0
ORC001029,CC10,410002,2025-08-01,459000.0
ORC001030,CC10,410002,2025-09-01,455300.0
ORC001031,CC10,410002,2025-10-01,441500.0
ORC001032,CC10,410002,2025-11-01,465800.0
ORC001033,CC10,410002,2025-12-01,445700.0
ORC001034,CC10,410002,2026-01-01,449700.0
ORC001035,CC10,410002,2026-02-01,457900.0
ORC001036,CC10,410002,2026-03-01,455600.0
ORC001037,CC10,410002,2026-04-01,460100.0
ORC001038,CC10,410002,2026-05-01,454800.0
ORC001039,CC10,410002,2026-06-01,467100.0
ORC001040,CC10,410002,2026-07-01,456300.0
ORC001041,CC10,410002,2026-08-01,470900.0
ORC001042,CC10,410002,2026-09-01,461900.0
ORC001043,CC10,410002,2026-10-01,468500.0
ORC001044,CC10,410002,2026-11-01,470300.0
ORC001045,CC06,410003,2023-12-01,221400.0
ORC001046,CC06,410003,2024-01-01,226300.0
ORC001047,CC06,410003,2024-02-01,225800.0
ORC001048,CC06,410003,2024-03-01,222900.0
ORC001049,CC06,410003,2024-04-01,220600.0
ORC001050,CC06,410003,2024-05-01,224800.0
ORC001051,CC06,410003,2024-06-01,224400.0
ORC001052,CC06,410003,2024-07-01,221100.0
ORC001053,CC06,410003,2024-08-01,227400.0
ORC001054,CC06,410003,2024-09-01,226600.0
ORC001055,CC06,410003,2024-10-01,234700.0
ORC001056,CC06,410003,2024-11-01,237300.0
ORC001057,CC06,410003,2024-12-01,225500.0
ORC001058,CC06,410003,2025-01-01,226900.0
ORC001059,CC06,410003,2025-02-01,233200.0
ORC001060,CC06,410003,2025-03-01,230600.0
ORC001061,CC06,410003,2025-04-01,227600.0
ORC001062,CC06,410003,2025-05-01,231200.0
ORC001063,CC06,410003,2025-06-01,230600.0
ORC001064,CC06,410003,2025-07-01,236800.0
ORC001065,CC06,410003,2025-08-01,237700.0
ORC001066,CC06,410003,2025-09-01,231800.0
ORC001067,CC06,410003,2025-10-01,232700.0
ORC001068,CC06,410003,2025-11-01,237400.0
ORC001069,CC06,410003,2025-12-01,240700.0
ORC001070,CC06,410003,2026-01-01,235300.0
ORC001071,CC06,410003,2026-02-01,236100.0
ORC001072,CC06,410003,2026-03-01,240600.0
ORC001073,CC06,410003,2026-04-01,236200.0
ORC001074,CC06,410003,2026-05-01,239700.0
ORC001075,CC06,410003,2026-06-01,245700.0
ORC001076,CC06,410003,2026-07-01,240300.0
ORC001077,CC06,410003,2026-08-01,239900.0
ORC001078,CC06,410003,2026-09-01,243000.0
ORC001079,CC06,410003,2026-10-01,244200.0
ORC001080,CC06,410003,2026-11-01,242200.0
ORC001081,CC07,410003,2023-12-01,131600.0
ORC001082,CC07,410003,2024-01-01,134500.0
ORC001083,CC07,410003,2024-02-01,132400.0
ORC001084,CC07,410003,2024-03-01,137000.0
ORC001085,CC07,410003,2024-04-01,136400.0
ORC001086,CC07,410003,2024-05-01,134200.0
ORC001087,CC07,410003,2024-06-01,135200.0
ORC001088,CC07,410003,2024-07-01,134700.0
ORC001089,CC07,410003,2024-08-01,133200.0
ORC001090,CC07,410003,2024-09-01,133400.0
ORC001091,CC07,410003,2024-10-01,134300.0
ORC001092,CC07,410003,2024-11-01,136200.0
ORC001093,CC07,410003,2024-12-01,136500.0
ORC001094,CC07,410003,2025-01-01,135600.0
ORC001095,CC07,410003,2025-02-01,138000.0
