id_lancamento,id_centro,id_conta,mes,valor_realizado
LAN000540,CC09,410001,2026-05-01,1116485.48
LAN000541,CC10,410001,2023-12-01,826448.77
LAN000542,CC10,410001,2024-01-01,850385.54
LAN000543,CC10,410001,2024-02-01,859362.72
LAN000544,CC10,410001,2024-03-01,914666.1
LAN000545,CC10,410001,2024-04-01,851778.8
LAN000546,CC10,410001,2024-05-01,872156.73
LAN000547,CC10,410001,2024-06-01,859986.63
LAN000548,CC10,410001,2024-07-01,830162.33
LAN000549,CC10,410001,2024-08-01,868752.44
LAN000550,CC10,410001,2024-09-01,892124.8
LAN000551,CC10,410001,2024-10-01,899543.55
LAN000552,CC10,410001,2024-11-01,926319.17
LAN000553,CC10,410001,2024-12-01,844309.29
LAN000554,CC10,410001,2025-01-01,910746.0
LAN000555,CC10,410001,2025-02-01,886063.68
LAN000556,CC10,410001,2025-03-01,913382.45
LAN000557,CC10,410001,2025-04-01,921853.18
LAN000558,CC10,410001,2025-05-01,886565.86
LAN000559,CC10,410001,2025-06-01,924732.39
LAN000560,CC10,410001,2025-07-01,882009.6
LAN000561,CC10,410001,2025-08-01,918697.43
LAN000562,CC10,410001,2025-09-01,917160.85
LAN000563,CC10,410001,2025-10-01,926169.77
LAN000564,CC10,410001,2025-11-01,865355.33
LAN000565,CC10,410001,2025-12-01,885368.31
LAN000566,CC10,410001,2026-01-01,935439.46
LAN000567,CC10,410001,2026-02-01,865401.8
LAN000568,CC10,410001,2026-03-01,911416.39
LAN000569,CC10,410001,2026-04-01,901761.29
LAN000570,CC10,410001,2026-05-01,959111.09
LAN000571,CC01,410002,2023-12-01,840314.21
LAN000572,CC01,410002,2024-01-01,853576.37
LAN000573,CC01,410002,2024-02-01,841251.14
LAN000574,CC01,410002,2024-03-01,865039.53
LAN000575,CC01,410002,2024-04-01,894075.46
LAN000576,CC01,410002,2024-05-01,841932.62
LAN000577,CC01,410002,2024-06-01,851598.58
LAN000578,CC01,410002,2024-07-01,897064.68
LAN000579,CC01,410002,2024-08-01,852811.8
LAN000580,CC01,410002,2024-09-01,842384.39
LAN000581,CC01,410002,2024-10-01,877037.44
LAN000582,CC01,410002,2024-11-01,914251.21
LAN000583,CC01,410002,2024-12-01,846117.9
LAN000584,CC01,410002,2025-01-01,871170.17
LAN000585,CC01,410002,2025-02-01,897242.36
LAN000586,CC01,410002,2025-03-01,904690.13
LAN000587,CC01,410002,2025-04-01,867711.3
LAN000588,CC01,410002,2025-05-01,943665.4
LAN000589,CC01,410002,2025-06-01,888272.95
LAN000590,CC01,410002,2025-07-01,883724.05
LAN000591,CC01,410002,2025-08-01,925489.78
LAN000592,CC01,410002,2025-09-01,882239.49
LAN000593,CC01,410002,2025-10-01,902270.46
LAN000594,CC01,410002,2025-11-01,970027.24
LAN000595,CC01,410002,2025-12-01,935500.56
LAN000596,CC01,410002,2026-01-01,867768.44
LAN000597,CC01,410002,2026-02-01,893926.09
LAN000598,CC01,410002,2026-03-01,903670.49
LAN000599,CC01,410002,2026-04-01,928092.69
LAN000600,CC01,410002,2026-05-01,950959.65
LAN000601,CC02,410002,2023-12-01,758407.65
LAN000602,CC02,410002,2024-01-01,733222.62
LAN000603,CC02,410002,2024-02-01,725429.6
LAN000604,CC02,410002,2024-03-01,716034.55
LAN000605,CC02,410002,2024-04-01,743011.61
LAN000606,CC02,410002,2024-05-01,731877.47
LAN000607,CC02,410002,2024-06-01,756448.47
LAN000608,CC02,410002,2024-07-01,760489.41
LAN000609,CC02,410002,2024-08-01,759912.74
LAN000610,CC02,410002,2024-09-01,771474.66
LAN000611,CC02,410002,2024-10-01,791758.52
LAN000612,CC02,410002,2024-11-01,783706.04
LAN000613,CC02,410002,2024-12-01,733246.8
LAN000614,CC02,410002,2025-01-01,773462.32
LAN000615,CC02,410002,2025-02-01,782378.39
LAN000616,CC02,410002,2025-03-01,731747.92
LAN000617,CC02,410002,2025-04-01,783489.56
LAN000618,CC02,410002,2025-05-01,764123.25
LAN000619,CC02,410002,2025-06-01,781495.1
LAN000620,CC02,410002,2025-07-01,758561.09
LAN000621,CC02,410002,2025-08-01,810921.18
LAN000622,CC02,410002,2025-09-01,771345.78
LAN000623,CC02,410002,2025-10-01,793977.42
LAN000624,CC02,410002,2025-11-01,772095.45
LAN000625,CC02,410002,2025-12-01,771622.76
LAN000626,CC02,410002,2026-01-01,775329.62
LAN000627,CC02,410002,2026-02-01,832502.46
LAN000628,CC02,410002,2026-03-01,828892.85
LAN000629,CC02,410002,2026-04-01,851899.01
LAN000630,CC02,410002,2026-05-01,807738.53
LAN000631,CC03,410002,2023-12-01,551976.83
LAN000632,CC03,410002,2024-01-01,585977.17
LAN000633,CC03,410002,2024-02-01,570590.0
LAN000634,CC03,410002,2024-03-01,589614.58
LAN000635,CC03,410002,2024-04-01,562556.48
LAN000636,CC03,410002,2024-05-01,591960.38
LAN000637,CC03,410002,2024-06-01,571388.15
LAN000638,CC03,410002,2024-07-01,580528.84
LAN000639,CC03,410002,2024-08-01,580578.19
LAN000640,CC03,410002,2024-09-01,623451.97
LAN000641,CC03,410002,2024-10-01,588692.4
LAN000642,CC03,410002,2024-11-01,588261.6
LAN000643,CC03,410002,2024-12-01,617277.79
LAN000644,CC03,410002,2025-01-01,609979.82
LAN000645,CC03,410002,2025-02-01,604546.8
LAN000646,CC03,410002,2025-03-01,641106.28
LAN000647,CC03,410002,2025-04-01,599345.49
LAN000648,CC03,410002,2025-05-01,608709.71
LAN000649,CC03,410002,2025-06-01,577094.08
LAN000650,CC03,410002,2025-07-01,623405.18
LAN000651,CC03,410002,2025-08-01,634266.87
LAN000652,CC03,410002,2025-09-01,611386.99
LAN000653,CC03,410002,2025-10-01,578933.74
LAN000654,CC03,410002,2025-11-01,589098.41
LAN000655,CC03,410002,2025-12-01,617862.54
LAN000656,CC03,410002,2026-01-01,634925.45
LAN000657,CC03,410002,2026-02-01,623719.56
LAN000658,CC03,410002,2026-03-01,615024.27
LAN000659,CC03,410002,2026-04-01,614909.64
LAN000660,CC03,410002,2026-05-01,624914.62
LAN000661,CC04,410002,2023-12-01,704629.78
LAN000662,CC04,410002,2024-01-01,641630.74
LAN000663,CC04,410002,2024-02-01,646763.14
LAN000664,CC04,410002,2024-03-01,658421.69
LAN000665,CC04,410002,2024-04-01,656224.31
LAN000666,CC04,410002,2024-05-01,677038.86
LAN000667,CC04,410002,2024-06-01,672246.6
LAN000668,CC04,410002,2024-07-01,685427.58
LAN000669,CC04,410002,2024-08-01,693920.89
LAN000670,CC04,410002,2024-09-01,661030.96
LAN000671,CC04,410002,2024-10-01,687206.94
LAN000672,CC04,410002,2024-11-01,676210.09
LAN000673,CC04,410002,2024-12-01,659965.88
LAN000674,CC04,410002,2025-01-01,703228.47
LAN000675,CC04,410002,2025-02-01,672590.22
LAN000676,CC04,410002,2025-03-01,739354.29
LAN000677,CC04,410002,2025-04-01,722651.18
LAN000678,CC04,410002,2025-05-01,669131.95
LAN000679,CC04,410002,2025-06-01,685457.35
LAN000680,CC04,410002,2025-07-01,696502.86
LAN000681,CC04,410002,2025-08-01,722861.79
LAN000682,CC04,410002,2025-09-01,678131.57
LAN000683,CC04,410002,2025-10-01,688351.15
LAN000684,CC04,410002,2025-11-01,683791.16
LAN000685,CC04,410002,2025-12-01,693085.85
LAN000686,CC04,410002,2026-01-01,717997.8
LAN000687,CC04,410002,2026-02-01,693669.78
LAN000688,CC04,410002,2026-03-01,721468.16
LAN000689,CC04,410002,2026-04-01,736186.0
LAN000690,CC04,410002,2026-05-01,714277.98
LAN000691,CC05,410002,2023-12-01,568387.79
LAN000692,CC05,410002,2024-01-01,543815.54
LAN000693,CC05,410002,2024-02-01,552441.16
LAN000694,CC05,410002,2024-03-01,564535.56
LAN000695,CC05,410002,2024-04-01,570923.9
LAN000696,CC05,410002,2024-05-01,550122.63
LAN000697,CC05,410002,2024-06-01,560575.73
LAN000698,CC05,410002,2024-07-01,575718.91
LAN000699,CC05,410002,2024-08-01,582682.16
LAN000700,CC05,410002,2024-09-01,558389.84
LAN000701,CC05,410002,2024-10-01,562915.5
LAN000702,CC05,410002,2024-11-01,597391.72
LAN000703,CC05,410002,2024-12-01,549967.5
LAN000704,CC05,410002,2025-01-01,589888.07
LAN000705,CC05,410002,2025-02-01,591876.67
LAN000706,CC05,410002,2025-03-01,574034.3
LAN000707,CC05,410002,2025-04-01,573062.2
LAN000708,CC05,410002,2025-05-01,575097.46
LAN000709,CC05,410002,2025-06-01,578699.94
LAN000710,CC05,410002,2025-07-01,572873.28
LAN000711,CC05,410002,2025-08-01,588939.72
LAN000712,CC05,410002,2025-09-01,610362.73
LAN000713,CC05,410002,2025-10-01,608175.29
LAN000714,CC05,410002,2025-11-01,581781.48
LAN000715,CC05,410002,2025-12-01,606494.8
LAN000716,CC05,410002,2026-01-01,641870.87
LAN000717,CC05,410002,2026-02-01,601336.03
LAN000718,CC05,410002,2026-03-01,617436.43
LAN000719,CC05,410002,2026-04-01,592164.62
LAN000720,CC05,410002,2026-05-01,591943.27
LAN000721,CC06,410002,2023-12-01,612162.57
LAN000722,CC06,410002,2024-01-01,613559.72
LAN000723,CC06,410002,2024-02-01,639320.78
LAN000724,CC06,410002,2024-03-01,637741.0
LAN000725,CC06,410002,2024-04-01,618070.2
LAN000726,CC06,410002,2024-05-01,616669.54
LAN000727,CC06,410002,2024-06-01,623165.23
LAN000728,CC06,410002,2024-07-01,585361.64
LAN000729,CC06,410002,2024-08-01,608603.59
LAN000730,CC06,410002,2024-09-01,613295.61
LAN000731,CC06,410002,2024-10-01,654347.7
LAN000732,CC06,410002,2024-11-01,653326.15
LAN000733,CC06,410002,2024-12-01,626348.88
LAN000734,CC06,410002,2025-01-01,623878.37
LAN000735,CC06,410002,2025-02-01,674442.02
LAN000736,CC06,410002,2025-03-01,616498.43
LAN000737,CC06,410002,2025-04-01,680400.19
LAN000738,CC06,410002,2025-05-01,685450.71
LAN000739,CC06,410002,2025-06-01,659624.11
LAN000740,CC06,410002,2025-07-01,664281.04
LAN000741,CC06,410002,2025-08-01,641236.5
LAN000742,CC06,410002,2025-09-01,629885.72
LAN000743,CC06,410002,2025-10-01,656350.8
LAN000744,CC06,410002,2025-11-01,674467.41
LAN000745,CC06,410002,2025-12-01,684247.38
LAN000746,CC06,410002,2026-01-01,646986.29
LAN000747,CC06,410002,2026-02-01,678829.34
LAN000748,CC06,410002,2026-03-01,674075.26
LAN000749,CC06,410002,2026-04-01,687381.02
LAN000750,CC06,410002,2026-05-01,652480.17
LAN000751,CC07,410002,2023-12-01,364189.74
LAN000752,CC07,410002,2024-01-01,367140.1
LAN000753,CC07,410002,2024-02-01,354277.88
LAN000754,CC07,410002,2024-03-01,373714.5
LAN000755,CC07,410002,2024-04-01,359575.67
LAN000756,CC07,410002,2024-05-01,382071.73
LAN000757,CC07,410002,2024-06-01,373376.91
LAN000758,CC07,410002,2024-07-01,353276.61
LAN000759,CC07,410002,2024-08-01,364081.38
LAN000760,CC07,410002,2024-09-01,382949.91
LAN000761,CC07,410002,2024-10-01,376711.59
LAN000762,CC07,410002,2024-11-01,383442.7
LAN000763,CC07,410002,2024-12-01,387427.14
LAN000764,CC07,410002,2025-01-01,377243.48
LAN000765,CC07,410002,2025-02-01,391533.52
LAN000766,CC07,410002,2025-03-01,370378.32
LAN000767,CC07,410002,2025-04-01,365264.48
LAN000768,CC07,410002,2025-05-01,376286.76
LAN000769,CC07,410002,2025-06-01,380895.42
LAN000770,CC07,410002,2025-07-01,399940.71
LAN000771,CC07,410002,2025-08-01,390955.9
LAN000772,CC07,410002,2025-09-01,385479.1
LAN000773,CC07,410002,2025-10-01,388435.7
LAN000774,CC07,410002,2025-11-01,383818.25
LAN000775,CC07,410002,2025-12-01,390962.41
LAN000776,CC07,410002,2026-01-01,364839.88
LAN000777,CC07,410002,2026-02-01,403600.08
LAN000778,CC07,410002,2026-03-01,378885.5
LAN000779,CC07,410002,2026-04-01,395947.08
LAN000780,CC07,410002,2026-05-01,417656.08
LAN000781,CC08,410002,2023-12-01,312414.02
LAN000782,CC08,410002,2024-01-01,307039.29
LAN000783,CC08,410002,2024-02-01,304746.25
LAN000784,CC08,410002,2024-03-01,312260.01
LAN000785,CC08,410002,2024-04-01,315229.73
LAN000786,CC08,410002,2024-05-01,300664.73
LAN000787,CC08,410002,2024-06-01,308088.22
LAN000788,CC08,410002,2024-07-01,317202.98
LAN000789,CC08,410002,2024-08-01,323868.77
LAN000790,CC08,410002,2024-09-01,319562.32
LAN000791,CC08,410002,2024-10-01,301412.02
LAN000792,CC08,410002,2024-11-01,304109.68
LAN000793,CC08,410002,2024-12-01,335681.23
LAN000794,CC08,410002,2025-01-01,316697.23
LAN000795,CC08,410002,2025-02-01,317162.15
LAN000796,CC08,410002,2025-03-01,314614.94
LAN000797,CC08,410002,2025-04-01,329559.95
LAN000798,CC08,410002,2025-05-01,328577.52
LAN000799,CC08,410002,2025-06-01,337328.13
LAN000800,CC08,410002,2025-07-01,326346.79
LAN000801,CC08,410002,2025-08-01,323990.96
LAN000802,CC08,410002,2025-09-01,312045.41
LAN000803,CC08,410002,2025-10-01,331077.96
LAN000804,CC08,410002,2025-11-01,334124.44
LAN000805,CC08,410002,2025-12-01,318479.03
LAN000806,CC08,410002,2026-01-01,322328.38
LAN000807,CC08,410002,2026-02-01,351832.24
LAN000808,CC08,410002,2026-03-01,340998.83
LAN000809,CC08,410002,2026-04-01,338004.2
LAN000810,CC08,410002,2026-05-01,350250.57
LAN000811,CC09,410002,2023-12-01,498354.41
LAN000812,CC09,410002,2024-01-01,465814.75
LAN000813,CC09,410002,2024-02-01,504844.41
LAN000814,CC09,410002,2024-03-01,487258.53
LAN000815,CC09,410002,2024-04-01,490133.2
LAN000816,CC09,410002,2024-05-01,483120.67
LAN000817,CC09,410002,2024-06-01,490369.87
LAN000818,CC09,410002,2024-07-01,507436.98
LAN000819,CC09,410002,2024-08-01,509611.87
LAN000820,CC09,410002,2024-09-01,496200.71
LAN000821,CC09,410002,2024-10-01,488100.57
LAN000822,CC09,410002,2024-11-01,500254.11
LAN000823,CC09,410002,2024-12-01,504870.25
LAN000824,CC09,410002,2025-01-01,499497.13
LAN000825,CC09,410002,2025-02-01,495651.81
LAN000826,CC09,410002,2025-03-01,496781.0
LAN000827,CC09,410002,2025-04-01,508485.41
LAN000828,CC09,410002,2025-05-01,516109.27
LAN000829,CC09,410002,2025-06-01,532343.31
LAN000830,CC09,410002,2025-07-01,546204.49
LAN000831,CC09,410002,2025-08-01,528971.23
LAN000832,CC09,410002,2025-09-01,499977.49
LAN000833,CC09,410002,2025-10-01,530253.06
LAN000834,CC09,410002,2025-11-01,520147.77
LAN000835,CC09,410002,2025-12-01,530154.04
LAN000836,CC09,410002,2026-01-01,525713.01
LAN000837,CC09,410002,2026-02-01,505885.59
LAN000838,CC09,410002,2026-03-01,513768.44
LAN000839,CC09,410002,2026-04-01,534874.45
LAN000840,CC09,410002,2026-05-01,519502.6
LAN000841,CC10,410002,2023-12-01,422842.6
LAN000842,CC10,410002,2024-01-01,430400.8
LAN000843,CC10,410002,2024-02-01,440610.79
LAN000844,CC10,410002,2024-03-01,441057.26
LAN000845,CC10,410002,2024-04-01,461257.14
LAN000846,CC10,410002,2024-05-01,439392.34
LAN000847,CC10,410002,2024-06-01,441537.01
LAN000848,CC10,410002,2024-07-01,448857.66
LAN000849,CC10,410002,2024-08-01,456485.31
LAN000850,CC10,410002,2024-09-01,442049.61
LAN000851,CC10,410002,2024-10-01,435905.06
LAN000852,CC10,410002,2024-11-01,456627.48
LAN000853,CC10,410002,2024-12-01,448639.47
LAN000854,CC10,410002,2025-01-01,445483.13
LAN000855,CC10,410002,2025-02-01,440649.72
LAN000856,CC10,410002,2025-03-01,463491.82
LAN000857,CC10,410002,2025-04-01,444049.11
LAN000858,CC10,410002,2025-05-01,461322.6
LAN000859,CC10,410002,2025-06-01,448925.25
LAN000860,CC10,410002,2025-07-01,462454.51
LAN000861,CC10,410002,2025-08-01,466839.85
LAN000862,CC10,410002,2025-09-01,462081.68
LAN000863,CC10,410002,2025-10-01,462029.4
LAN000864,CC10,410002,2025-11-01,476582.11
LAN000865,CC10,410002,2025-12-01,443367.28
LAN000866,CC10,410002,2026-01-01,475358.51
LAN000867,CC10,410002,2026-02-01,482232.36
LAN000868,CC10,410002,2026-03-01,457947.2
LAN000869,CC10,410002,2026-04-01,467638.69
LAN000870,CC10,410002,2026-05-01,450204.55
LAN000871,CC06,410003,2023-12-01,223839.21
LAN000872,CC06,410003,2024-01-01,215880.91
LAN000873,CC06,410003,2024-02-01,225471.07
LAN000874,CC06,410003,2024-03-01,221834.07
LAN000875,CC06,410003,2024-04-01,208748.42
LAN000876,CC06,410003,2024-05-01,216987.07
LAN000877,CC06,410003,2024-06-01,210155.21
LAN000878,CC06,410003,2024-07-01,213617.04
LAN000879,CC06,410003,2024-08-01,218348.88
LAN000880,CC06,410003,2024-09-01,221019.14
LAN000881,CC06,410003,2024-10-01,223453.38
LAN000882,CC06,410003,2024-11-01,247469.93
LAN000883,CC06,410003,2024-12-01,220802.79
LAN000884,CC06,410003,2025-01-01,219247.84
LAN000885,CC06,410003,2025-02-01,223966.82
LAN000886,CC06,410003,2025-03-01,219681.42
LAN000887,CC06,410003,2025-04-01,221155.21
LAN000888,CC06,410003,2025-05-01,232695.2
LAN000889,CC06,410003,2025-06-01,225250.72
LAN000890,CC06,410003,2025-07-01,230469.98
LAN000891,CC06,410003,2025-08-01,221035.28
LAN000892,CC06,410003,2025-09-01,230710.69
LAN000893,CC06,410003,2025-10-01,225664.67
LAN000894,CC06,410003,2025-11-01,235471.23
LAN000895,CC06,410003,2025-12-01,231891.47
LAN000896,CC06,410003,2026-01-01,231499.66
LAN000897,CC06,410003,2026-02-01,235676.34
LAN000898,CC06,410003,2026-03-01,228880.06
LAN000899,CC06,410003,2026-04-01,223237.53
LAN000900,CC06,410003,2026-05-01,245163.86
LAN000901,CC07,410003,2023-12-01,131391.9
LAN000902,CC07,410003,2024-01-01,136089.85
LAN000903,CC07,410003,2024-02-01,135042.11
LAN000904,CC07,410003,2024-03-01,142077.35
LAN000905,CC07,410003,2024-04-01,138371.97
LAN000906,CC07,410003,2024-05-01,134362.47
LAN000907,CC07,410003,2024-06-01,136804.69
LAN000908,CC07,410003,2024-07-01,137928.14
LAN000909,CC07,410003,2024-08-01,136730.44
LAN000910,CC07,410003,2024-09-01,133653.95
LAN000911,CC07,410003,2024-10-01,135323.89
LAN000912,CC07,410003,2024-11-01,139900.32
LAN000913,CC07,410003,2024-12-01,140055.59
LAN000914,CC07,410003,2025-01-01,138788.47
LAN000915,CC07,410003,2025-02-01,141676.52
LAN000916,CC07,410003,2025-03-01,138223.69
LAN000917,CC07,410003,2025-04-01,136636.94
LAN000918,CC07,410003,2025-05-01,144384.74
LAN000919,CC07,410003,2025-06-01,145753.04
LAN000920,CC07,410003,2025-07-01,138575.3
LAN000921,CC07,410003,2025-08-01,147201.6
LAN000922,CC07,410003,2025-09-01,145368.43
LAN000923,CC07,410003,2025-10-01,134659.27
LAN000924,CC07,410003,2025-11-01,151062.92
LAN000925,CC07,410003,2025-12-01,143240.0
LAN000926,CC07,410003,2026-01-01,143695.48
LAN000927,CC07,410003,2026-02-01,150292.28
LAN000928,CC07,410003,2026-03-01,145888.57
LAN000929,CC07,410003,2026-04-01,148917.04
LAN000930,CC07,410003,2026-05-01,145511.05
LAN000931,CC08,410003,2023-12-01,112283.62
LAN000932,CC08,410003,2024-01-01,105739.17
LAN000933,CC08,410003,2024-02-01,107657.67
LAN000934,CC08,410003,2024-03-01,107374.86
LAN000935,CC08,410003,2024-04-01,106718.42
LAN000936,CC08,410003,2024-05-01,107906.64
LAN000937,CC08,410003,2024-06-01,109208.51
LAN000938,CC08,410003,2024-07-01,103950.28
LAN000939,CC08,410003,2024-08-01,108820.82
LAN000940,CC08,410003,2024-09-01,111432.09
LAN000941,CC08,410003,2024-10-01,107711.11
LAN000942,CC08,410003,2024-11-01,109270.82
LAN000943,CC08,410003,2024-12-01,108452.51
LAN000944,CC08,410003,2025-01-01,112624.3
LAN000945,CC08,410003,2025-02-01,106117.56
LAN000946,CC08,410003,2025-03-01,113698.46
LAN000947,CC08,410003,2025-04-01,109866.08
LAN000948,CC08,410003,2025-05-01,104958.43
LAN000949,CC08,410003,2025-06-01,112634.88
LAN000950,CC08,410003,2025-07-01,114074.6
LAN000951,CC08,410003,2025-08-01,114452.83
LAN000952,CC08,410003,2025-09-01,115867.26
LAN000953,CC08,410003,2025-10-01,112798.94
LAN000954,CC08,410003,2025-11-01,112233.52
LAN000955,CC08,410003,2025-12-01,108248.89
LAN000956,CC08,410003,2026-01-01,112998.04
LAN000957,CC08,410003,2026-02-01,120148.58
LAN000958,CC08,410003,2026-03-01,109566.24
LAN000959,CC08,410003,2026-04-01,116344.04
LAN000960,CC08,410003,2026-05-01,117306.09
LAN000961,CC09,410003,2023-12-01,164004.29
LAN000962,CC09,410003,2024-01-01,165299.42
LAN000963,CC09,410003,2024-02-01,160883.01
LAN000964,CC09,410003,2024-03-01,166270.53
LAN000965,CC09,410003,2024-04-01,166313.48
LAN000966,CC09,410003,2024-05-01,165014.32
LAN000967,CC09,410003,2024-06-01,169317.03
LAN000968,CC09,410003,2024-07-01,172466.75
LAN000969,CC09,410003,2024-08-01,172218.95
LAN000970,CC09,410003,2024-09-01,167563.95
LAN000971,CC09,410003,2024-10-01,168346.58
LAN000972,CC09,410003,2024-11-01,168585.26
LAN000973,CC09,410003,2024-12-01,173337.6
LAN000974,CC09,410003,2025-01-01,163728.81
LAN000975,CC09,410003,2025-02-01,173417.78
LAN000976,CC09,410003,2025-03-01,179784.7
LAN000977,CC09,410003,2025-04-01,175729.15
LAN000978,CC09,410003,2025-05-01,169340.92
LAN000979,CC09,410003,2025-06-01,177838.97
LAN000980,CC09,410003,2025-07-01,168015.23
LAN000981,CC09,410003,2025-08-01,178681.2
LAN000982,CC09,410003,2025-09-01,175197.84
LAN000983,CC09,410003,2025-10-01,183432.48
LAN000984,CC09,410003,2025-11-01,176990.17
LAN000985,CC09,410003,2025-12-01,169965.95
LAN000986,CC09,410003,2026-01-01,173314.08
LAN000987,CC09,410003,2026-02-01,179751.39
LAN000988,CC09,410003,2026-03-01,178163.74
LAN000989,CC09,410003,2026-04-01,172515.13
LAN000990,CC09,410003,2026-05-01,172902.21
LAN000991,CC01,420001,2023-12-01,1335592.28
LAN000992,CC01,420001,2024-01-01,1404083.28
LAN000993,CC01,420001,2024-02-01,1452779.31
LAN000994,CC01,420001,2024-03-01,1607405.84
LAN000995,CC01,420001,2024-04-01,1568015.29
LAN000996,CC01,420001,2024-05-01,1813354.77
LAN000997,CC01,420001,2024-06-01,1704293.23
LAN000998,CC01,420001,2024-07-01,1661486.66
LAN000999,CC01,420001,2024-08-01,1638405.54
LAN001000,CC01,420001,2024-09-01,1613467.47
LAN001001,CC01,420001,2024-10-01,1584169.73
LAN001002,CC01,420001,2024-11-01,1533266.03
LAN001003,CC01,420001,2024-12-01,1503439.47
LAN001004,CC01,420001,2025-01-01,1589357.32
LAN001005,CC01,420001,2025-02-01,1732266.59
LAN001006,CC01,420001,2025-03-01,1678078.83
LAN001007,CC01,420001,2025-04-01,1712542.45
LAN001008,CC01,420001,2025-05-01,1868036.39
LAN001009,CC01,420001,2025-06-01,1946126.39
LAN001010,CC01,420001,2025-07-01,1857127.53
LAN001011,CC01,420001,2025-08-01,1818393.37
LAN001012,CC01,420001,2025-09-01,1807113.92
LAN001013,CC01,420001,2025-10-01,1700880.38
LAN001014,CC01,420001,2025-11-01,1711063.16
LAN001015,CC01,420001,2025-12-01,1744130.21
LAN001016,CC01,420001,2026-01-01,1744577.37
LAN001017,CC01,420001,2026-02-01,1812005.08
LAN001018,CC01,420001,2026-03-01,1920078.11
LAN001019,CC01,420001,2026-04-01,2038171.85
LAN001020,CC01,420001,2026-05-01,2032856.73
LAN001021,CC02,420001,2023-12-01,942621.07
LAN001022,CC02,420001,2024-01-01,1087739.8
LAN001023,CC02,420001,2024-02-01,1055173.42
LAN001024,CC02,420001,2024-03-01,1128431.75
LAN001025,CC02,420001,2024-04-01,1142966.31
LAN001026,CC02,420001,2024-05-01,1175499.41
LAN001027,CC02,420001,2024-06-01,1155449.58
LAN001028,CC02,420001,2024-07-01,1217858.07
LAN001029,CC02,420001,2024-08-01,1204156.63
LAN001030,CC02,420001,2024-09-01,1128066.74
LAN001031,CC02,420001,2024-10-01,1132382.1
LAN001032,CC02,420001,2024-11-01,1046279.44
LAN001033,CC02,420001,2024-12-01,1104444.17
LAN001034,CC02,420001,2025-01-01,1091260.19
LAN001035,CC02,420001,2025-02-01,1095862.09
LAN001036,CC02,420001,2025-03-01,1140728.37
LAN001037,CC02,420001,2025-04-01,1159828.18
LAN001038,CC02,420001,2025-05-01,1201170.88
LAN001039,CC02,420001,2025-06-01,1293814.75
LAN001040,CC02,420001,2025-07-01,1195230.99
LAN001041,CC02,420001,2025-08-01,1201605.28
LAN001042,CC02,420001,2025-09-01,1175489.24
LAN001043,CC02,420001,2025-10-01,1164144.9
LAN001044,CC02,420001,2025-11-01,1131260.82
LAN001045,CC02,420001,2025-12-01,1072627.83
LAN001046,CC02,420001,2026-01-01,1128843.12
LAN001047,CC02,420001,2026-02-01,1174818.96
LAN001048,CC02,420001,2026-03-01,1171726.77
LAN001049,CC02,420001,2026-04-01,1125216.13
LAN001050,CC02,420001,2026-05-01,1289043.92
LAN001051,CC03,420001,2023-12-01,835613.65
LAN001052,CC03,420001,2024-01-01,813513.36
LAN001053,CC03,420001,2024-02-01,816769.84
LAN001054,CC03,420001,2024-03-01,873800.34
LAN001055,CC03,420001,2024-04-01,908412.35
LAN001056,CC03,420001,2024-05-01,975551.53
LAN001057,CC03,420001,2024-06-01,974333.3
LAN001058,CC03,420001,2024-07-01,941319.29
LAN001059,CC03,420001,2024-08-01,919970.11
LAN001060,CC03,420001,2024-09-01,872505.68
LAN001061,CC03,420001,2024-10-01,880943.96
LAN001062,CC03,420001,2024-11-01,809314.73
LAN001063,CC03,420001,2024-12-01,854945.84
LAN001064,CC03,420001,2025-01-01,884093.38
LAN001065,CC03,420001,2025-02-01,828435.23
LAN001066,CC03,420001,2025-03-01,976762.35
LAN001067,CC03,420001,2025-04-01,948521.16
LAN001068,CC03,420001,2025-05-01,1018317.62
LAN001069,CC03,420001,2025-06-01,1040036.14
LAN001070,CC03,420001,2025-07-01,997225.47
LAN001071,CC03,420001,2025-08-01,972215.57
LAN001072,CC03,420001,2025-09-01,931974.04
LAN001073,CC03,420001,2025-10-01,939645.9
LAN001074,CC03,420001,2025-11-01,882787.68
LAN001075,CC03,420001,2025-12-01,910858.65
LAN001076,CC03,420001,2026-01-01,916952.3
LAN001077,CC03,420001,2026-02-01,950108.17
LAN001078,CC03,420001,2026-03-01,966913.15
LAN001079,CC03,420001,2026-04-01,1004660.15
LAN001080,CC03,420001,2026-05-01,1114821.48
LAN001081,CC04,420001,2023-12-01,928371.3
LAN001082,CC04,420001,2024-01-01,971710.21
LAN001083,CC04,420001,2024-02-01,990012.73
LAN001084,CC04,420001,2024-03-01,970827.59
LAN001085,CC04,420001,2024-04-01,1006691.31
LAN001086,CC04,420001,2024-05-01,1055282.24
LAN001087,CC04,420001,2024-06-01,1092587.84
LAN001088,CC04,420001,2024-07-01,1023713.62
LAN001089,CC04,420001,2024-08-01,1096890.81
LAN001090,CC04,420001,2024-09-01,1080093.58
LAN001091,CC04,420001,2024-10-01,1009843.81
LAN001092,CC04,420001,2024-11-01,966507.48
LAN001093,CC04,420001,2024-12-01,923690.48
LAN001094,CC04,420001,2025-01-01,946239.41
LAN001095,CC04,420001,2025-02-01,983082.8
