id_leitura,id_ativo,data_hora,temperatura,vibracao,pressao,rpm
LE0002637,ATV004,2026-05-23 12:00:00,42.3,1.98,1.22,93
LE0002638,ATV004,2026-05-23 15:00:00,42.9,2.01,1.18,90
LE0002639,ATV004,2026-05-23 18:00:00,43.7,1.62,1.19,91
LE0002640,ATV004,2026-05-23 21:00:00,46.3,1.58,1.31,88
LE0003121,ATV005,2026-04-24 00:00:00,75.2,3.12,8.09,1222
LE0003122,ATV005,2026-04-24 03:00:00,73.8,3.16,8.82,1208
LE0003123,ATV005,2026-04-24 06:00:00,65.2,2.91,7.66,1199
LE0003124,ATV005,2026-04-24 09:00:00,67.9,3.54,8.06,1240
LE0003125,ATV005,2026-04-24 12:00:00,68.8,2.86,8.42,1252
LE0003126,ATV005,2026-04-24 15:00:00,73.6,3.16,7.26,1186
LE0003127,ATV005,2026-04-24 18:00:00,74.6,3.29,9.73,1152
LE0003128,ATV005,2026-04-24 21:00:00,74.1,3.63,8.02,1150
LE0003129,ATV005,2026-04-25 00:00:00,75.1,3.2,8.08,1232
LE0003130,ATV005,2026-04-25 03:00:00,69.7,3.5,8.7,1199
LE0003131,ATV005,2026-04-25 06:00:00,64.8,3.42,8.51,1204
LE0003132,ATV005,2026-04-25 09:00:00,69.3,3.24,8.02,1157
LE0003133,ATV005,2026-04-25 12:00:00,70.2,2.85,8.07,1182
LE0003134,ATV005,2026-04-25 15:00:00,73.0,2.74,7.16,1193
LE0003135,ATV005,2026-04-25 18:00:00,77.9,3.23,7.69,1205
LE0003136,ATV005,2026-04-25 21:00:00,74.9,3.03,8.29,1190
LE0003137,ATV005,2026-04-26 00:00:00,72.0,3.49,8.25,1175
LE0003138,ATV005,2026-04-26 03:00:00,71.8,3.44,8.68,1181
LE0003139,ATV005,2026-04-26 06:00:00,68.2,3.14,7.93,1229
LE0003140,ATV005,2026-04-26 09:00:00,65.9,2.83,7.22,1206
LE0003141,ATV005,2026-04-26 12:00:00,68.8,3.36,8.59,1215
LE0003142,ATV005,2026-04-26 15:00:00,70.7,2.87,8.8,1178
LE0003143,ATV005,2026-04-26 18:00:00,71.1,2.96,8.5,1129
LE0003144,ATV005,2026-04-26 21:00:00,75.4,2.89,7.91,1187
LE0003145,ATV005,2026-04-27 00:00:00,72.6,3.16,8.58,1179
LE0003146,ATV005,2026-04-27 03:00:00,72.5,3.57,9.92,1208
LE0003147,ATV005,2026-04-27 06:00:00,67.5,3.2,8.06,1279
LE0003148,ATV005,2026-04-27 09:00:00,70.1,3.06,7.27,1217
LE0003149,ATV005,2026-04-27 12:00:00,72.4,2.71,7.67,1266
LE0003150,ATV005,2026-04-27 15:00:00,73.5,3.38,8.35,1214
LE0003151,ATV005,2026-04-27 18:00:00,71.7,2.95,7.1,1185
LE0003152,ATV005,2026-04-27 21:00:00,79.6,3.24,8.09,1208
LE0003153,ATV005,2026-04-28 00:00:00,78.5,3.09,8.21,1243
LE0003154,ATV005,2026-04-28 03:00:00,72.0,3.47,8.86,1244
LE0003155,ATV005,2026-04-28 06:00:00,71.8,3.15,8.73,1186
LE0003156,ATV005,2026-04-28 09:00:00,66.5,3.18,8.48,1206
LE0003157,ATV005,2026-04-28 12:00:00,64.9,3.36,6.79,1166
LE0003158,ATV005,2026-04-28 15:00:00,70.4,3.87,8.52,1220
LE0003159,ATV005,2026-04-28 18:00:00,78.8,3.48,8.4,1237
LE0003160,ATV005,2026-04-28 21:00:00,73.1,3.17,8.14,1201
LE0003161,ATV005,2026-04-29 00:00:00,75.1,3.2,7.03,1184
LE0003162,ATV005,2026-04-29 03:00:00,72.1,3.03,7.57,1209
LE0003163,ATV005,2026-04-29 06:00:00,67.8,2.9,7.35,1210
LE0003164,ATV005,2026-04-29 09:00:00,66.7,3.02,6.87,1202
LE0003165,ATV005,2026-04-29 12:00:00,69.1,2.95,8.0,1204
LE0003166,ATV005,2026-04-29 15:00:00,70.8,3.41,7.55,1196
LE0003167,ATV005,2026-04-29 18:00:00,72.0,2.86,9.47,1224
LE0003168,ATV005,2026-04-29 21:00:00,76.8,3.63,7.91,1218
LE0003169,ATV005,2026-04-30 00:00:00,77.4,3.44,8.72,1176
LE0003170,ATV005,2026-04-30 03:00:00,73.9,3.21,7.12,1176
LE0003171,ATV005,2026-04-30 06:00:00,67.2,3.2,7.7,1194
LE0003172,ATV005,2026-04-30 09:00:00,65.0,3.02,8.05,1218
LE0003173,ATV005,2026-04-30 12:00:00,68.3,3.29,7.49,1204
LE0003174,ATV005,2026-04-30 15:00:00,75.4,3.55,7.76,1185
LE0003175,ATV005,2026-04-30 18:00:00,76.4,2.97,7.88,1206
LE0003176,ATV005,2026-04-30 21:00:00,77.8,2.71,7.87,1192
LE0003177,ATV005,2026-05-01 00:00:00,77.0,3.43,9.04,1221
LE0003178,ATV005,2026-05-01 03:00:00,72.9,3.3,8.21,1208
LE0003179,ATV005,2026-05-01 06:00:00,69.2,2.84,8.27,1192
LE0003180,ATV005,2026-05-01 09:00:00,69.1,2.97,8.3,1206
LE0003181,ATV005,2026-05-01 12:00:00,67.8,2.93,8.34,1232
LE0003182,ATV005,2026-05-01 15:00:00,68.9,2.97,7.95,1186
LE0003183,ATV005,2026-05-01 18:00:00,76.6,3.1,7.82,1210
LE0003184,ATV005,2026-05-01 21:00:00,79.0,3.11,8.09,1198
LE0003185,ATV005,2026-05-02 00:00:00,72.6,2.99,8.65,1210
LE0003186,ATV005,2026-05-02 03:00:00,73.8,2.96,8.63,1184
LE0003187,ATV005,2026-05-02 06:00:00,72.6,3.13,7.87,1203
LE0003188,ATV005,2026-05-02 09:00:00,67.7,3.25,8.43,1227
LE0003189,ATV005,2026-05-02 12:00:00,67.2,3.1,7.89,1178
LE0003190,ATV005,2026-05-02 15:00:00,72.3,3.57,8.02,1168
LE0003191,ATV005,2026-05-02 18:00:00,73.9,3.36,7.73,1169
LE0003192,ATV005,2026-05-02 21:00:00,75.0,2.69,7.9,1172
LE0003193,ATV005,2026-05-03 00:00:00,76.0,3.37,8.75,1214
LE0003194,ATV005,2026-05-03 03:00:00,68.5,3.39,8.05,1166
LE0003195,ATV005,2026-05-03 06:00:00,65.8,3.06,8.08,1193
LE0003196,ATV005,2026-05-03 09:00:00,67.7,2.72,7.19,1215
LE0003197,ATV005,2026-05-03 12:00:00,68.9,3.2,7.83,1210
LE0003198,ATV005,2026-05-03 15:00:00,72.7,3.2,7.86,1191
LE0003199,ATV005,2026-05-03 18:00:00,79.1,2.84,7.54,1205
LE0003200,ATV005,2026-05-03 21:00:00,76.5,2.74,8.01,1203
LE0003201,ATV005,2026-05-04 00:00:00,76.3,3.17,7.76,1195
LE0003202,ATV005,2026-05-04 03:00:00,69.9,3.13,8.04,1195
LE0003203,ATV005,2026-05-04 06:00:00,70.6,3.07,8.07,1254
LE0003204,ATV005,2026-05-04 09:00:00,66.5,3.17,7.46,1219
LE0003205,ATV005,2026-05-04 12:00:00,69.1,2.85,7.78,1260
LE0003206,ATV005,2026-05-04 15:00:00,71.8,3.06,8.04,1188
LE0003207,ATV005,2026-05-04 18:00:00,77.3,3.37,8.66,1198
LE0003208,ATV005,2026-05-04 21:00:00,73.5,3.09,8.14,1168
LE0003209,ATV005,2026-05-05 00:00:00,70.1,2.66,7.63,1181
LE0003210,ATV005,2026-05-05 03:00:00,71.5,3.05,8.22,1246
LE0003211,ATV005,2026-05-05 06:00:00,70.0,2.86,8.96,1187
LE0003212,ATV005,2026-05-05 09:00:00,68.0,3.29,8.51,1246
LE0003213,ATV005,2026-05-05 12:00:00,71.6,3.3,8.31,1170
LE0003214,ATV005,2026-05-05 15:00:00,72.9,2.67,8.41,1175
LE0003215,ATV005,2026-05-05 18:00:00,73.8,3.44,8.81,1192
LE0003216,ATV005,2026-05-05 21:00:00,71.3,2.84,8.6,1198
LE0003217,ATV005,2026-05-06 00:00:00,74.5,3.7,8.32,1222
LE0003218,ATV005,2026-05-06 03:00:00,74.2,3.18,8.6,1211
LE0003219,ATV005,2026-05-06 06:00:00,68.1,2.8,7.39,1190
LE0003220,ATV005,2026-05-06 09:00:00,67.7,2.83,7.16,1197
LE0003221,ATV005,2026-05-06 12:00:00,69.9,3.31,8.09,1192
LE0003222,ATV005,2026-05-06 15:00:00,69.8,3.07,8.04,1178
LE0003223,ATV005,2026-05-06 18:00:00,76.4,3.17,7.7,1179
LE0003224,ATV005,2026-05-06 21:00:00,79.9,3.72,8.46,1225
LE0003225,ATV005,2026-05-07 00:00:00,74.7,2.98,6.96,1156
LE0003226,ATV005,2026-05-07 03:00:00,69.6,3.22,7.7,1239
LE0003227,ATV005,2026-05-07 06:00:00,68.8,3.65,7.73,1192
LE0003228,ATV005,2026-05-07 09:00:00,62.9,3.29,7.08,1181
LE0003229,ATV005,2026-05-07 12:00:00,69.7,2.69,8.84,1218
LE0003230,ATV005,2026-05-07 15:00:00,73.0,3.36,7.24,1236
LE0003231,ATV005,2026-05-07 18:00:00,78.7,2.83,7.67,1227
LE0003232,ATV005,2026-05-07 21:00:00,75.9,3.65,8.51,1212
LE0003233,ATV005,2026-05-08 00:00:00,75.9,2.94,8.36,1226
LE0003234,ATV005,2026-05-08 03:00:00,70.1,4.15,7.38,1159
LE0003235,ATV005,2026-05-08 06:00:00,68.2,3.67,8.38,1187
LE0003236,ATV005,2026-05-08 09:00:00,64.4,2.95,8.16,1178
LE0003237,ATV005,2026-05-08 12:00:00,68.5,3.21,9.31,1229
LE0003238,ATV005,2026-05-08 15:00:00,71.3,3.44,8.23,1191
LE0003239,ATV005,2026-05-08 18:00:00,75.7,3.45,7.92,1220
LE0003240,ATV005,2026-05-08 21:00:00,75.0,3.34,7.52,1213
LE0003241,ATV005,2026-05-09 00:00:00,75.2,3.6,7.58,1179
LE0003242,ATV005,2026-05-09 03:00:00,71.3,3.16,7.54,1186
LE0003243,ATV005,2026-05-09 06:00:00,68.2,3.08,8.77,1231
LE0003244,ATV005,2026-05-09 09:00:00,67.9,3.09,8.01,1181
LE0003245,ATV005,2026-05-09 12:00:00,69.0,3.47,8.32,1203
LE0003246,ATV005,2026-05-09 15:00:00,73.6,3.32,8.85,1181
LE0003247,ATV005,2026-05-09 18:00:00,74.8,3.29,6.68,1192
LE0003248,ATV005,2026-05-09 21:00:00,75.6,3.45,8.72,1199
LE0003249,ATV005,2026-05-10 00:00:00,74.7,2.54,8.03,1181
LE0003250,ATV005,2026-05-10 03:00:00,70.5,3.3,8.24,1177
LE0003251,ATV005,2026-05-10 06:00:00,68.2,3.27,7.54,1207
LE0003252,ATV005,2026-05-10 09:00:00,72.1,3.73,7.58,1180
LE0003253,ATV005,2026-05-10 12:00:00,67.0,2.71,8.27,1181
LE0003254,ATV005,2026-05-10 15:00:00,71.4,3.7,9.34,1177
LE0003255,ATV005,2026-05-10 18:00:00,74.2,3.22,8.56,1198
LE0003256,ATV005,2026-05-10 21:00:00,75.8,3.36,8.71,1223
LE0003257,ATV005,2026-05-11 00:00:00,74.3,3.74,7.89,1236
LE0003258,ATV005,2026-05-11 03:00:00,72.6,3.38,7.66,1183
LE0003259,ATV005,2026-05-11 06:00:00,65.3,3.33,7.56,1252
LE0003260,ATV005,2026-05-11 09:00:00,69.9,3.28,7.73,1176
LE0003261,ATV005,2026-05-11 12:00:00,70.3,3.05,6.85,1226
LE0003262,ATV005,2026-05-11 15:00:00,69.3,3.19,7.59,1183
LE0003263,ATV005,2026-05-11 18:00:00,70.2,2.97,7.69,1179
LE0003264,ATV005,2026-05-11 21:00:00,74.2,3.19,7.9,1182
LE0003265,ATV005,2026-05-12 00:00:00,74.5,2.45,8.07,1199
LE0003266,ATV005,2026-05-12 03:00:00,77.6,3.34,8.2,1214
LE0003267,ATV005,2026-05-12 06:00:00,70.1,3.16,7.99,1216
LE0003268,ATV005,2026-05-12 09:00:00,63.8,3.09,7.67,1177
LE0003269,ATV005,2026-05-12 12:00:00,67.5,3.27,6.9,1176
LE0003270,ATV005,2026-05-12 15:00:00,71.9,2.74,7.68,1178
LE0003271,ATV005,2026-05-12 18:00:00,75.6,3.82,7.46,1197
LE0003272,ATV005,2026-05-12 21:00:00,73.5,3.17,8.26,1195
LE0003273,ATV005,2026-05-13 00:00:00,74.8,3.15,8.51,1177
LE0003274,ATV005,2026-05-13 03:00:00,70.4,2.89,8.53,1206
LE0003275,ATV005,2026-05-13 06:00:00,66.6,3.21,8.42,1254
LE0003276,ATV005,2026-05-13 09:00:00,68.2,3.64,7.93,1188
LE0003277,ATV005,2026-05-13 12:00:00,70.6,3.53,7.71,1190
LE0003278,ATV005,2026-05-13 15:00:00,73.8,3.47,7.58,1213
LE0003279,ATV005,2026-05-13 18:00:00,76.3,3.37,7.16,1187
LE0003280,ATV005,2026-05-13 21:00:00,75.2,3.09,8.56,1216
LE0003281,ATV005,2026-05-14 00:00:00,76.6,2.74,7.9,1183
LE0003282,ATV005,2026-05-14 03:00:00,72.7,3.14,7.3,1244
LE0003283,ATV005,2026-05-14 06:00:00,69.2,3.12,7.54,1208
LE0003284,ATV005,2026-05-14 09:00:00,66.4,3.54,7.51,1185
LE0003285,ATV005,2026-05-14 12:00:00,67.9,3.3,8.02,1186
LE0003286,ATV005,2026-05-14 15:00:00,72.2,3.72,8.6,1188
LE0003287,ATV005,2026-05-14 18:00:00,80.3,3.58,7.81,1233
LE0003288,ATV005,2026-05-14 21:00:00,77.0,3.05,6.74,1170
LE0003289,ATV005,2026-05-15 00:00:00,73.7,2.63,7.89,1184
LE0003290,ATV005,2026-05-15 03:00:00,70.2,3.64,7.91,1187
LE0003291,ATV005,2026-05-15 06:00:00,67.9,3.64,7.87,1200
LE0003292,ATV005,2026-05-15 09:00:00,72.4,2.76,7.65,1193
LE0003293,ATV005,2026-05-15 12:00:00,68.1,3.68,8.12,1164
LE0003294,ATV005,2026-05-15 15:00:00,74.0,3.32,8.04,1190
LE0003295,ATV005,2026-05-15 18:00:00,74.2,3.25,7.99,1198
LE0003296,ATV005,2026-05-15 21:00:00,76.9,3.72,8.23,1185
LE0003297,ATV005,2026-05-16 00:00:00,76.8,3.63,7.76,1216
LE0003298,ATV005,2026-05-16 03:00:00,70.8,3.41,7.73,1222
LE0003299,ATV005,2026-05-16 06:00:00,67.6,3.35,8.77,1198
LE0003300,ATV005,2026-05-16 09:00:00,71.3,3.4,8.31,1206
LE0003301,ATV005,2026-05-16 12:00:00,71.1,3.07,8.46,1148
LE0003302,ATV005,2026-05-16 15:00:00,73.7,3.18,8.69,1190
LE0003303,ATV005,2026-05-16 18:00:00,76.8,2.91,8.29,1224
LE0003304,ATV005,2026-05-16 21:00:00,77.3,3.09,8.52,1190
LE0003305,ATV005,2026-05-17 00:00:00,79.4,3.08,7.12,1182
LE0003306,ATV005,2026-05-17 03:00:00,72.1,3.0,8.11,1255
LE0003307,ATV005,2026-05-17 06:00:00,70.2,3.24,7.9,1244
LE0003308,ATV005,2026-05-17 09:00:00,64.5,3.1,8.94,1211
LE0003309,ATV005,2026-05-17 12:00:00,67.2,3.36,8.52,1227
LE0003310,ATV005,2026-05-17 15:00:00,69.4,2.68,7.65,1147
LE0003311,ATV005,2026-05-17 18:00:00,77.8,3.16,8.21,1181
LE0003312,ATV005,2026-05-17 21:00:00,70.8,3.24,8.09,1189
LE0003313,ATV005,2026-05-18 00:00:00,74.2,3.1,8.25,1194
LE0003314,ATV005,2026-05-18 03:00:00,65.5,3.14,7.43,1188
LE0003315,ATV005,2026-05-18 06:00:00,67.1,2.69,8.2,1139
LE0003316,ATV005,2026-05-18 09:00:00,66.6,3.31,7.87,1209
LE0003317,ATV005,2026-05-18 12:00:00,71.9,3.41,8.16,1213
LE0003318,ATV005,2026-05-18 15:00:00,72.9,3.36,7.59,1238
LE0003319,ATV005,2026-05-18 18:00:00,73.3,3.53,7.67,1181
LE0003320,ATV005,2026-05-18 21:00:00,78.6,3.26,8.66,1179
LE0003321,ATV005,2026-05-19 00:00:00,75.1,3.35,7.41,1136
LE0003322,ATV005,2026-05-19 03:00:00,72.1,3.25,7.45,1193
LE0003323,ATV005,2026-05-19 06:00:00,66.3,3.42,7.97,1222
LE0003324,ATV005,2026-05-19 09:00:00,65.5,2.7,7.57,1185
LE0003325,ATV005,2026-05-19 12:00:00,67.2,2.91,7.5,1251
LE0003326,ATV005,2026-05-19 15:00:00,72.1,3.71,8.06,1194
LE0003327,ATV005,2026-05-19 18:00:00,75.2,2.41,7.16,1204
LE0003328,ATV005,2026-05-19 21:00:00,79.7,3.16,7.44,1167
LE0003329,ATV005,2026-05-20 00:00:00,75.9,3.58,9.15,1207
LE0003330,ATV005,2026-05-20 03:00:00,66.2,3.17,8.26,1152
LE0003331,ATV005,2026-05-20 06:00:00,69.5,3.07,7.58,1217
LE0003332,ATV005,2026-05-20 09:00:00,64.5,3.24,8.23,1217
LE0003333,ATV005,2026-05-20 12:00:00,66.9,3.09,8.32,1233
LE0003334,ATV005,2026-05-20 15:00:00,70.2,3.21,8.56,1176
LE0003335,ATV005,2026-05-20 18:00:00,73.6,2.98,7.93,1204
LE0003336,ATV005,2026-05-20 21:00:00,73.3,3.55,8.55,1214
LE0003337,ATV005,2026-05-21 00:00:00,75.5,3.66,6.86,1211
LE0003338,ATV005,2026-05-21 03:00:00,69.0,3.16,7.41,1179
LE0003339,ATV005,2026-05-21 06:00:00,69.7,2.76,8.09,1143
LE0003340,ATV005,2026-05-21 09:00:00,72.5,3.03,8.18,1208
LE0003341,ATV005,2026-05-21 12:00:00,66.1,3.14,7.49,1196
LE0003342,ATV005,2026-05-21 15:00:00,71.4,3.36,8.15,1186
LE0003343,ATV005,2026-05-21 18:00:00,69.6,2.88,7.65,1218
LE0003344,ATV005,2026-05-21 21:00:00,75.7,2.95,7.84,1199
LE0003345,ATV005,2026-05-22 00:00:00,76.4,3.36,8.57,1168
LE0003346,ATV005,2026-05-22 03:00:00,73.6,3.5,8.51,1154
LE0003347,ATV005,2026-05-22 06:00:00,69.1,3.0,7.44,1173
LE0003348,ATV005,2026-05-22 09:00:00,69.6,2.77,7.41,1257
LE0003349,ATV005,2026-05-22 12:00:00,74.4,4.25,7.77,1217
LE0003350,ATV005,2026-05-22 15:00:00,75.7,3.45,7.99,1205
LE0003351,ATV005,2026-05-22 18:00:00,73.9,3.11,7.63,1196
LE0003352,ATV005,2026-05-22 21:00:00,73.2,3.48,8.58,1194
LE0003353,ATV005,2026-05-23 00:00:00,74.2,3.16,8.19,1228
LE0003354,ATV005,2026-05-23 03:00:00,70.0,3.48,8.23,1188
LE0003355,ATV005,2026-05-23 06:00:00,69.9,3.25,7.29,1214
LE0003356,ATV005,2026-05-23 09:00:00,65.1,3.23,8.65,1192
LE0003357,ATV005,2026-05-23 12:00:00,68.8,3.16,6.42,1247
LE0003358,ATV005,2026-05-23 15:00:00,73.8,2.74,8.47,1218
LE0003359,ATV005,2026-05-23 18:00:00,74.8,3.82,8.52,1230
LE0003360,ATV005,2026-05-23 21:00:00,74.3,2.9,7.76,1186
LE0003841,ATV006,2026-04-24 00:00:00,53.0,6.29,0.99,1043
LE0003842,ATV006,2026-04-24 03:00:00,48.3,7.55,0.93,1000
LE0003843,ATV006,2026-04-24 06:00:00,43.1,7.07,1.03,1001
LE0003844,ATV006,2026-04-24 09:00:00,44.4,8.22,1.08,987
LE0003845,ATV006,2026-04-24 12:00:00,46.1,6.41,0.94,1010
LE0003846,ATV006,2026-04-24 15:00:00,50.7,7.09,1.09,977
LE0003847,ATV006,2026-04-24 18:00:00,51.5,8.86,1.01,1043
LE0003848,ATV006,2026-04-24 21:00:00,49.6,6.8,1.02,1026
LE0003849,ATV006,2026-04-25 00:00:00,53.5,7.32,0.88,1020
LE0003850,ATV006,2026-04-25 03:00:00,48.0,6.59,0.87,972
LE0003851,ATV006,2026-04-25 06:00:00,47.8,6.49,1.01,1004
LE0003852,ATV006,2026-04-25 09:00:00,43.5,8.66,1.06,1024
LE0003853,ATV006,2026-04-25 12:00:00,42.5,7.63,0.95,1012
LE0003854,ATV006,2026-04-25 15:00:00,46.0,7.6,1.12,980
LE0003855,ATV006,2026-04-25 18:00:00,45.4,6.23,1.05,987
LE0003856,ATV006,2026-04-25 21:00:00,53.9,7.77,0.94,991
LE0003857,ATV006,2026-04-26 00:00:00,50.3,8.37,1.0,988
LE0003858,ATV006,2026-04-26 03:00:00,46.7,8.36,1.17,1031
LE0003859,ATV006,2026-04-26 06:00:00,46.6,8.0,0.91,962
LE0003860,ATV006,2026-04-26 09:00:00,45.4,6.65,1.04,1013
LE0003861,ATV006,2026-04-26 12:00:00,46.9,7.73,0.98,974
LE0003862,ATV006,2026-04-26 15:00:00,49.7,8.0,1.05,981
LE0003863,ATV006,2026-04-26 18:00:00,49.6,6.15,1.09,960
LE0003864,ATV006,2026-04-26 21:00:00,49.6,6.66,0.97,989
LE0003865,ATV006,2026-04-27 00:00:00,51.2,8.17,1.08,1030
LE0003866,ATV006,2026-04-27 03:00:00,49.2,8.16,1.16,1005
LE0003867,ATV006,2026-04-27 06:00:00,46.1,6.34,1.0,976
LE0003868,ATV006,2026-04-27 09:00:00,48.3,8.1,1.05,1020
LE0003869,ATV006,2026-04-27 12:00:00,45.3,7.57,0.96,1025
LE0003870,ATV006,2026-04-27 15:00:00,46.7,8.09,1.0,1002
LE0003871,ATV006,2026-04-27 18:00:00,50.6,7.02,0.99,1041
LE0003872,ATV006,2026-04-27 21:00:00,49.9,7.98,1.06,1016
LE0003873,ATV006,2026-04-28 00:00:00,50.8,8.13,1.08,1014
LE0003874,ATV006,2026-04-28 03:00:00,46.8,7.24,0.99,984
LE0003875,ATV006,2026-04-28 06:00:00,45.4,7.51,1.11,1013
LE0003876,ATV006,2026-04-28 09:00:00,47.8,7.01,1.11,1004
LE0003877,ATV006,2026-04-28 12:00:00,45.4,8.74,1.06,1010
LE0003878,ATV006,2026-04-28 15:00:00,46.8,7.41,0.96,986
LE0003879,ATV006,2026-04-28 18:00:00,51.7,6.81,0.96,1003
LE0003880,ATV006,2026-04-28 21:00:00,49.4,6.96,0.94,984
LE0003881,ATV006,2026-04-29 00:00:00,49.0,7.6,1.07,957
LE0003882,ATV006,2026-04-29 03:00:00,48.8,8.06,0.92,1020
LE0003883,ATV006,2026-04-29 06:00:00,47.3,6.5,1.05,970
LE0003884,ATV006,2026-04-29 09:00:00,46.9,8.89,0.92,1002
LE0003885,ATV006,2026-04-29 12:00:00,44.9,7.73,1.06,1007
LE0003886,ATV006,2026-04-29 15:00:00,48.9,7.85,1.0,1007
LE0003887,ATV006,2026-04-29 18:00:00,49.4,7.43,1.09,994
LE0003888,ATV006,2026-04-29 21:00:00,50.0,7.51,1.08,1005
LE0003889,ATV006,2026-04-30 00:00:00,51.8,7.39,1.1,1009
LE0003890,ATV006,2026-04-30 03:00:00,47.2,8.26,1.1,1015
LE0003891,ATV006,2026-04-30 06:00:00,46.4,7.49,1.01,1035
LE0003892,ATV006,2026-04-30 09:00:00,45.3,8.08,0.92,1005
LE0003893,ATV006,2026-04-30 12:00:00,44.4,7.17,0.93,1001
LE0003894,ATV006,2026-04-30 15:00:00,49.4,7.65,0.85,982
LE0003895,ATV006,2026-04-30 18:00:00,50.8,6.9,0.92,1009
LE0003896,ATV006,2026-04-30 21:00:00,48.0,8.41,1.0,1013
LE0003897,ATV006,2026-05-01 00:00:00,50.4,6.87,0.96,996
LE0003898,ATV006,2026-05-01 03:00:00,46.9,7.26,0.99,1011
LE0003899,ATV006,2026-05-01 06:00:00,47.5,7.26,1.03,994
LE0003900,ATV006,2026-05-01 09:00:00,43.0,7.23,0.98,1013
LE0003901,ATV006,2026-05-01 12:00:00,45.5,8.04,0.92,1018
LE0003902,ATV006,2026-05-01 15:00:00,48.5,7.26,1.0,1018
LE0003903,ATV006,2026-05-01 18:00:00,50.1,8.55,0.94,1002
LE0003904,ATV006,2026-05-01 21:00:00,52.0,6.89,0.98,979
LE0003905,ATV006,2026-05-02 00:00:00,47.8,7.63,1.09,988
LE0003906,ATV006,2026-05-02 03:00:00,50.4,6.92,0.98,1012
LE0003907,ATV006,2026-05-02 06:00:00,46.7,7.82,1.12,1049
LE0003908,ATV006,2026-05-02 09:00:00,47.1,7.49,1.1,993
LE0003909,ATV006,2026-05-02 12:00:00,47.2,7.38,0.96,1009
LE0003910,ATV006,2026-05-02 15:00:00,48.0,8.39,0.92,989
LE0003911,ATV006,2026-05-02 18:00:00,48.2,7.01,1.0,981
LE0003912,ATV006,2026-05-02 21:00:00,50.1,7.94,1.08,986
LE0003913,ATV006,2026-05-03 00:00:00,52.3,6.92,0.97,958
LE0003914,ATV006,2026-05-03 03:00:00,50.0,7.58,1.06,1027
LE0003915,ATV006,2026-05-03 06:00:00,45.1,6.6,1.08,955
LE0003916,ATV006,2026-05-03 09:00:00,41.1,7.0,0.95,995
LE0003917,ATV006,2026-05-03 12:00:00,45.7,7.44,0.95,976
LE0003918,ATV006,2026-05-03 15:00:00,47.6,8.86,1.05,982
LE0003919,ATV006,2026-05-03 18:00:00,49.7,7.58,1.01,1028
LE0003920,ATV006,2026-05-03 21:00:00,51.6,8.74,0.95,1004
LE0003921,ATV006,2026-05-04 00:00:00,51.3,7.67,0.98,981
LE0003922,ATV006,2026-05-04 03:00:00,49.4,7.21,1.0,988
LE0003923,ATV006,2026-05-04 06:00:00,46.6,8.65,0.89,985
LE0003924,ATV006,2026-05-04 09:00:00,42.5,7.83,1.05,999
LE0003925,ATV006,2026-05-04 12:00:00,45.5,7.02,0.97,1003
LE0003926,ATV006,2026-05-04 15:00:00,51.3,7.85,0.81,1038
LE0003927,ATV006,2026-05-04 18:00:00,50.6,7.28,1.0,962
LE0003928,ATV006,2026-05-04 21:00:00,51.4,6.01,0.95,999
LE0003929,ATV006,2026-05-05 00:00:00,50.6,8.2,1.12,994
LE0003930,ATV006,2026-05-05 03:00:00,48.6,8.32,0.96,1019
LE0003931,ATV006,2026-05-05 06:00:00,42.5,8.88,0.92,1007
LE0003932,ATV006,2026-05-05 09:00:00,44.8,7.82,1.04,1012
LE0003933,ATV006,2026-05-05 12:00:00,45.9,7.31,0.95,1007
LE0003934,ATV006,2026-05-05 15:00:00,49.8,8.13,0.95,981
LE0003935,ATV006,2026-05-05 18:00:00,50.1,8.14,1.04,1024
LE0003936,ATV006,2026-05-05 21:00:00,48.5,8.73,0.93,1016
LE0003937,ATV006,2026-05-06 00:00:00,50.7,7.47,0.9,1018
LE0003938,ATV006,2026-05-06 03:00:00,46.8,7.38,1.12,1025
LE0003939,ATV006,2026-05-06 06:00:00,44.2,6.96,1.04,1008
LE0003940,ATV006,2026-05-06 09:00:00,43.9,7.9,0.98,1030
LE0003941,ATV006,2026-05-06 12:00:00,46.7,6.34,1.0,1008
LE0003942,ATV006,2026-05-06 15:00:00,49.8,8.08,1.04,996
LE0003943,ATV006,2026-05-06 18:00:00,50.7,7.94,1.07,1000
LE0003944,ATV006,2026-05-06 21:00:00,51.8,7.94,0.95,1000
LE0003945,ATV006,2026-05-07 00:00:00,50.7,7.6,1.03,990
LE0003946,ATV006,2026-05-07 03:00:00,48.1,8.65,0.96,1033
LE0003947,ATV006,2026-05-07 06:00:00,47.0,8.15,0.99,1006
LE0003948,ATV006,2026-05-07 09:00:00,41.6,7.04,1.01,1002
LE0003949,ATV006,2026-05-07 12:00:00,46.1,7.06,1.0,1008
LE0003950,ATV006,2026-05-07 15:00:00,46.5,6.84,1.05,1060
LE0003951,ATV006,2026-05-07 18:00:00,51.7,7.91,1.03,977
LE0003952,ATV006,2026-05-07 21:00:00,50.7,6.75,0.89,983
LE0003953,ATV006,2026-05-08 00:00:00,50.1,8.31,0.9,972
LE0003954,ATV006,2026-05-08 03:00:00,45.8,8.49,0.97,995
LE0003955,ATV006,2026-05-08 06:00:00,47.4,6.84,1.13,1005
